ROD_RS00395	208	6	202
ROD_RS00400	391	368	23
ROD_RS00405	1109	1092	17
ROD_RS00410	1604	1589	15
ROD_RS00415	2066	2061	5
ROD_RS00425	187	1	186
ROD_RS00430	3868	13	3855
ROD_RS00435	494	15	479
ROD_RS00440	3050	7	3043
ROD_RS00445	1319	2	1317
ROD_RS00450	1854	4	1850
ROD_RS00455	296	6	290
ROD_RS00460	1056	6	1050
ROD_RS00465	2892	7	2885
ROD_RS00470	2568	2	2566
ROD_RS00475	1518	2	1516
ROD_RS00480	1549	5	1544
ROD_RS00485	836	10	826
ROD_RS00490	1326	4	1322
ROD_RS00495	3365	0	3365
ROD_RS00500	1170	0	1170
ROD_RS00505	381	1	380
ROD_RS00510	2645	1	2644
ROD_RS00515	14645	13	14632
ROD_RS00520	18108	34	18074
ROD_RS00525	1338	16	1322
ROD_RS00530	8314	22	8292
ROD_RS00535	184	32	152
ROD_RS00540	161	121	40
ROD_RS00545	1734	1682	52
ROD_RS00550	695	678	17
ROD_RS00555	2884	15	2869
ROD_RS00560	91	17	74
ROD_RS00565	33	28	5
ROD_RS00570	11	11	0
ROD_RS00575	2361	2355	6
ROD_RS00580	630	273	357
ROD_RS00585	527	0	527
ROD_RS00590	205	87	118
ROD_RS00595	79	41	38
ROD_RS00600	2309	2286	23
ROD_RS00605	4635	1	4634
ROD_RS00610	104937	112	104825
ROD_RS00615	45092	20	45072
ROD_RS00620	51531	33	51498
ROD_RS00625	59	27	32
ROD_RS00630	129	99	30
ROD_RS00635	12427	25	12402
ROD_RS00640	5	0	5
ROD_RS00645	35	0	35
ROD_RS00650	42	1	41
ROD_RS00655	143	1	142
ROD_RS00660	774	21	753
ROD_RS27910	138	96	42
ROD_RS00665	2057	1936	121
ROD_RS00670	2211	2177	34
ROD_RS00675	282	277	5
ROD_RS00680	577	14	563
ROD_RS00685	23	23	0
ROD_RS00690	4084	4048	36
ROD_RS00695	981	261	720
ROD_RS00700	6609	6409	200
ROD_RS00705	727	3	724
ROD_RS00710	588	2	586
ROD_RS00715	40	0	40
ROD_RS00720	234	27	207
ROD_RS00725	3359	3344	15
ROD_RS00730	4085	4072	13
ROD_RS00735	1188	1182	6
ROD_RS00740	731	711	20
ROD_RS00745	4050	4027	23
ROD_RS00750	521	483	38
ROD_RS00755	576	574	2
ROD_RS00760	551	525	26
ROD_RS00765	252	207	45
ROD_RS00770	976	25	951
ROD_RS00775	2890	94	2796
ROD_RS00780	13097	38	13059
ROD_RS00785	1233	0	1233
ROD_RS00790	1280	4	1276
ROD_RS00795	1631	82	1549
ROD_RS00800	2403	2265	138
ROD_RS00805	292	16	276
ROD_RS00810	1076	25	1051
ROD_RS00815	436	182	254
ROD_RS00820	573	571	2
ROD_RS00825	1829	1822	7
ROD_RS00830	1041	19	1022
ROD_RS00835	6278	14	6264
ROD_RS00840	162	33	129
ROD_RS00850	693	668	25
ROD_RS00855	6344	6309	35
ROD_RS00860	3657	3573	84
ROD_RS00865	3668	3652	16
ROD_RS00870	23266	18	23248
ROD_RS00875	15199	38	15161
ROD_RS00880	7412	14	7398
ROD_RS00885	7081	4	7077
ROD_RS00890	2224	12	2212
ROD_RS00895	824	4	820
ROD_RS00900	705	0	705
ROD_RS00905	3198	5	3193
ROD_RS00910	19264	54	19210
ROD_RS00915	8849	23	8826
ROD_RS00920	12663	15	12648
ROD_RS00925	1723	2	1721
ROD_RS00930	4800	10	4790
ROD_RS00935	1739	9	1730
ROD_RS00940	782	10	772
ROD_RS00945	5040	20	5020
ROD_RS00950	3267	3	3264
ROD_RS00955	44	2	42
ROD_RS00960	0	0	0
ROD_RS00965	0	0	0
ROD_RS00970	1	0	1
ROD_RS00975	127	33	94
ROD_RS00980	1257	34	1223
ROD_RS00985	387	0	387
ROD_RS00990	1175	61	1114
ROD_RS00995	797	772	25
ROD_RS01000	36	36	0
ROD_RS01005	391	0	391
ROD_RS01010	357	0	357
ROD_RS01015	762	7	755
ROD_RS25530	97	3	94
ROD_RS01025	265	16	249
ROD_RS01030	31	28	3
ROD_RS01035	9979	9924	55
ROD_RS01040	1001	997	4
ROD_RS01045	762	759	3
ROD_RS01050	2869	2863	6
ROD_RS01055	541	534	7
ROD_RS01060	1209	1200	9
ROD_RS01065	1103	8	1095
ROD_RS01070	20	0	20
ROD_RS01075	0	0	0
ROD_RS01080	10	0	10
ROD_RS01085	19	0	19
ROD_RS01090	2	0	2
ROD_RS01100	281	206	75
ROD_RS01105	697	34	663
ROD_RS01110	807	801	6
ROD_RS01115	2771	7	2764
ROD_RS01120	403	4	399
ROD_RS01125	3629	3579	50
ROD_RS01130	511	498	13
ROD_RS01135	384	72	312
ROD_RS01140	126	123	3
ROD_RS01145	918	7	911
ROD_RS01150	25	18	7
ROD_RS01160	386	381	5
ROD_RS01165	193	174	19
ROD_RS01170	1164	4	1160
ROD_RS01175	1689	43	1646
ROD_RS01180	1762	1594	168
ROD_RS01185	47	29	18
ROD_RS01190	13	32	19
ROD_RS01195	94	26	68
ROD_RS01200	12	5	7
ROD_RS01205	45	7	38
ROD_RS01210	4	3	1
ROD_RS01215	18	18	0
ROD_RS01220	7	5	2
ROD_RS01225	16	3	13
ROD_RS01230	12	7	5
ROD_RS01235	15	7	8
ROD_RS01240	34	0	34
ROD_RS01245	40	29	11
ROD_RS01250	77	77	0
ROD_RS01255	181	170	11
ROD_RS01260	87	86	1
ROD_RS01265	198	198	0
ROD_RS01270	55	50	5
ROD_RS01275	99	92	7
ROD_RS01280	10	10	0
ROD_RS01285	55	51	4
ROD_RS01290	264	264	0
ROD_RS01295	250	250	0
ROD_RS01300	254	246	8
ROD_RS28700	22	22	0
ROD_RS01305	191	189	2
ROD_RS01310	81	79	2
ROD_RS01315	894	891	3
ROD_RS01320	22	22	0
ROD_RS01325	223	219	4
ROD_RS01330	101	100	1
ROD_RS01335	159	159	0
ROD_RS01340	784	783	1
ROD_RS01345	312	310	2
ROD_RS01350	630	616	14
ROD_RS01355	61	58	3
ROD_RS01360	176	171	5
ROD_RS01365	335	328	7
ROD_RS01370	300	290	10
ROD_RS01375	226	220	6
ROD_RS01380	252	247	5
ROD_RS01385	131	129	2
ROD_RS28575	18	18	0
ROD_RS01395	741	741	0
ROD_RS01400	157	157	0
ROD_RS01405	186	179	7
ROD_RS01410	28	18	10
ROD_RS01415	0	0	0
ROD_RS01420	342	277	65
ROD_RS01425	48	40	8
ROD_RS01430	47	33	14
ROD_RS25775	94	93	1
ROD_RS01440	114	110	4
ROD_RS01445	25	25	0
ROD_RS01450	12	12	0
ROD_RS01455	12	12	0
ROD_RS01465	17	16	1
ROD_RS01470	2	1	1
ROD_RS01475	25	24	1
ROD_RS25780	28	28	0
ROD_RS01480	52	52	0
ROD_RS01485	145	143	2
ROD_RS01490	17	17	0
ROD_RS01495	5	5	0
ROD_RS01500	25	23	2
ROD_RS27915	38	40	104
ROD_RS01505	133	133	0
ROD_RS01510	360	352	8
ROD_RS01515	14	14	0
ROD_RS01520	373	8	365
ROD_RS01525	42	2	40
ROD_RS01530	5	0	5
ROD_RS01535	7	7	0
ROD_RS01540	63	39	24
ROD_RS01545	96	14	82
ROD_RS01550	38	21	17
ROD_RS01555	20	19	1
ROD_RS01560	4	4	0
ROD_RS01565	23	22	1
ROD_RS01570	0	0	0
ROD_RS01575	2	0	2
ROD_RS01580	11	2	9
ROD_RS01585	86	64	22
ROD_RS01590	11	0	11
ROD_RS01595	38	33	5
ROD_RS01600	11	0	11
ROD_RS01605	24	6	18
ROD_RS01610	11	2	9
ROD_RS01615	90	34	56
ROD_RS01620	51	3	48
ROD_RS01625	61	34	27
ROD_RS01630	32	30	2
ROD_RS01635	65	59	6
ROD_RS01640	99	4	95
ROD_RS01645	65	36	29
ROD_RS01650	2	0	2
ROD_RS01655	1	0	1
ROD_RS01660	94	71	23
ROD_RS01665	0	0	0
ROD_RS01670	16	1	15
ROD_RS01675	51	0	51
ROD_RS01680	69	11	58
ROD_RS01685	24	11	13
ROD_RS01690	434	176	258
ROD_RS01695	11720	11598	122
ROD_RS01700	1436	6	1430
ROD_RS01705	1622	39	1583
ROD_RS01710	334	0	334
ROD_RS01715	130	40	90
ROD_RS01720	1742	15	1727
ROD_RS01725	3674	25	3649
ROD_RS01730	34	23	11
ROD_RS25785	2718	2670	48
ROD_RS01735	17396	17321	75
ROD_RS01740	139	0	139
ROD_RS27920	697	3	694
ROD_RS01745	155	2	153
ROD_RS28870	201	0	201
ROD_RS01750	132	1	131
ROD_RS01755	136	1	135
ROD_RS01760	54	2	52
ROD_RS01765	57	2	55
ROD_RS01770	245	62	183
ROD_RS01775	112	19	93
ROD_RS01780	1420	4	1416
ROD_RS01785	51	0	51
ROD_RS25805	6	1	5
ROD_RS01790	133	102	31
ROD_RS01795	345	321	24
ROD_RS01800	458	438	20
ROD_RS01805	137	2	135
ROD_RS01810	139	0	139
ROD_RS01815	267	63	204
ROD_RS01820	243	41	202
ROD_RS25540	459	429	30
ROD_RS01830	48	49	48
ROD_RS01835	70	64	6
ROD_RS01840	171	124	47
ROD_RS01845	112	63	49
ROD_RS01850	12	11	1
ROD_RS01855	204	204	0
ROD_RS01860	55	55	118
ROD_RS01865	67	67	0
ROD_RS01870	218	201	17
ROD_RS01875	59	41	18
ROD_RS01880	99	92	7
ROD_RS01885	110	95	15
ROD_RS01890	439	393	46
ROD_RS01895	1099	1095	4
ROD_RS01900	45	44	1
ROD_RS01905	7	1	6
ROD_RS01910	30	14	16
ROD_RS01915	104	4	100
ROD_RS01920	53	5	48
ROD_RS01925	578	6	572
ROD_RS01930	63	10	53
ROD_RS01935	69	65	4
ROD_RS01940	123	74	49
ROD_RS01945	36	32	4
ROD_RS01950	20	16	4
ROD_RS01955	346	1	345
ROD_RS01960	145	69	76
ROD_RS27310	7	2	5
ROD_RS01970	384	0	384
ROD_RS01975	187	8	179
ROD_RS01980	3	2	1
ROD_RS25545	370	342	28
ROD_RS01990	76	11	65
ROD_RS01995	17	7	10
ROD_RS02000	92	77	15
ROD_RS02005	23	5	18
ROD_RS02010	52	2	50
ROD_RS02015	47	16	31
ROD_RS02020	124	69	55
ROD_RS02025	541	531	10
ROD_RS02030	168	160	8
ROD_RS02035	65	36	29
ROD_RS02040	804	2	802
ROD_RS02045	140	46	94
ROD_RS02050	231	74	157
ROD_RS02055	100	96	4
ROD_RS02060	106	105	1
ROD_RS02065	70	39	31
ROD_RS02070	36	25	11
ROD_RS02075	20	1	19
ROD_RS02080	9	1	8
ROD_RS02085	19	4	15
ROD_RS02090	69	42	27
ROD_RS02095	2063	1949	114
ROD_RS02100	2546	61	2485
ROD_RS02105	57	26	31
ROD_RS02110	568	530	38
ROD_RS02115	132	35	97
ROD_RS02120	293	3	290
ROD_RS02125	103	21	82
ROD_RS02130	124	46	78
ROD_RS02135	1414	1281	133
ROD_RS02140	119	16	103
ROD_RS02145	801	99	702
ROD_RS02150	169	9	160
ROD_RS02155	298	10	288
ROD_RS02160	83	13	70
ROD_RS02165	304	279	25
ROD_RS02170	1375	1370	5
ROD_RS02175	180	1	179
ROD_RS02180	286	6	280
ROD_RS02185	133	1	132
ROD_RS02190	258	57	201
ROD_RS02195	257	134	123
ROD_RS02200	2030	1994	36
ROD_RS02205	482	12	470
ROD_RS02210	174	21	153
ROD_RS02215	4	2	2
ROD_RS02220	902	872	30
ROD_RS02225	426	410	16
ROD_RS02230	169	6	163
ROD_RS02235	255	35	220
ROD_RS02240	1438	10	1428
ROD_RS02245	598	5	593
ROD_RS02250	260	5	255
ROD_RS02255	1271	8	1263
ROD_RS02260	335	5	330
ROD_RS02265	4137	4081	56
ROD_RS02270	329	320	9
ROD_RS02275	724	18	706
ROD_RS02280	2431	4	2427
ROD_RS02285	1663	6	1657
ROD_RS02290	6549	9	6540
ROD_RS02295	2267	7	2260
ROD_RS02300	104	1	103
ROD_RS02305	405	230	175
ROD_RS02310	1714	1661	53
ROD_RS02315	157	150	7
ROD_RS02320	401	3	398
ROD_RS02325	2218	7	2211
ROD_RS02330	2118	3	2115
ROD_RS02335	1823	6	1817
ROD_RS02340	614	31	583
ROD_RS02345	315	20	295
ROD_RS02350	655	585	70
ROD_RS02355	3209	3192	17
ROD_RS02360	1981	1964	17
ROD_RS02365	252	247	5
ROD_RS02370	2628	31	2597
ROD_RS02375	424	390	34
ROD_RS02380	667	638	29
ROD_RS02385	934	39	895
ROD_RS02390	926	791	135
ROD_RS02395	91	25	66
ROD_RS02400	12	4	8
ROD_RS02405	100	46	54
ROD_RS02410	2	2	0
ROD_RS02415	63	49	14
ROD_RS02420	23	17	6
ROD_RS02425	145	5	140
ROD_RS02430	5662	5631	31
ROD_RS02435	583	582	1
ROD_RS02440	3839	3835	4
ROD_RS02445	28047	28006	41
ROD_RS02450	12458	12437	21
ROD_RS02455	841	760	81
ROD_RS02460	902	867	35
ROD_RS02465	86	2	84
ROD_RS02470	18157	15	18142
ROD_RS02475	6166	19	6147
ROD_RS02480	16479	15	16464
ROD_RS02485	10557	8	10549
ROD_RS02490	2536	8	2528
ROD_RS02495	9326	31	9295
ROD_RS02500	14	2	12
ROD_RS02505	96	34	62
ROD_RS02510	858	831	27
ROD_RS02515	383	326	57
ROD_RS02520	537	369	168
ROD_RS02525	1698	1675	23
ROD_RS02530	99	0	99
ROD_RS02535	408	14	394
ROD_RS02540	443	17	426
ROD_RS02545	2	0	2
ROD_RS02550	134	11	123
ROD_RS02555	118	58	60
ROD_RS02560	565	554	11
ROD_RS02565	1440	103	1337
ROD_RS02570	109	109	0
ROD_RS25810	17	16	1
ROD_RS02575	320	291	29
ROD_RS02580	13	13	0
ROD_RS02585	704	662	42
ROD_RS02590	718	693	25
ROD_RS02595	1105	1096	9
ROD_RS02600	709	707	2
ROD_RS02605	11015	10992	23
ROD_RS02610	4591	4569	22
ROD_RS02615	292	127	165
ROD_RS02620	1486	64	1422
ROD_RS02625	292	282	10
ROD_RS02630	1	0	1
ROD_RS02635	121	120	1
ROD_RS02640	42	42	0
ROD_RS02645	240	238	2
ROD_RS02650	374	14	360
ROD_RS02655	1255	6	1249
ROD_RS02660	3224	6	3218
ROD_RS02665	1144	2	1142
ROD_RS02670	2789	15	2774
ROD_RS02675	7053	25	7028
ROD_RS02680	3554	11	3543
ROD_RS02685	446	11	435
ROD_RS02690	126	70	56
ROD_RS02695	625	87	538
ROD_RS02700	469	442	27
ROD_RS02705	368	336	32
ROD_RS02710	820	51	769
ROD_RS02715	435	339	96
ROD_RS02720	912	897	15
ROD_RS02725	1295	1272	23
ROD_RS02730	74	27	47
ROD_RS02735	480	327	153
ROD_RS02740	1377	1374	3
ROD_RS02745	141	20	121
ROD_RS02750	626	279	347
ROD_RS02755	2327	2296	31
ROD_RS02760	1906	1872	34
ROD_RS02765	607	557	50
ROD_RS02770	83	0	83
ROD_RS02775	297	6	291
ROD_RS02780	123	48	75
ROD_RS02785	1186	1173	13
ROD_RS02790	4959	4919	40
ROD_RS02795	1245	1234	11
ROD_RS02800	772	745	27
ROD_RS02805	2188	2183	5
ROD_RS02810	3520	27	3493
ROD_RS02815	147	66	81
ROD_RS02820	188	182	6
ROD_RS02825	2478	2473	5
ROD_RS02830	28	12	16
ROD_RS02835	58	55	3
ROD_RS02840	81	55	26
ROD_RS02845	318	198	120
ROD_RS02850	1659	1644	15
ROD_RS02855	2540	2532	8
ROD_RS02860	155	155	0
ROD_RS02865	104	99	5
ROD_RS02870	84	65	19
ROD_RS02875	25	16	9
ROD_RS02880	235	179	56
ROD_RS02885	353	14	339
ROD_RS02890	53	25	28
ROD_RS02895	5	5	0
ROD_RS02905	93	93	0
ROD_RS02910	5	1	4
ROD_RS25835	257	9	248
ROD_RS02920	59	56	3
ROD_RS02925	71	63	8
ROD_RS02930	14	7	7
ROD_RS02935	51	46	5
ROD_RS02940	12	5	7
ROD_RS02945	21	15	6
ROD_RS02950	147	63	84
ROD_RS02955	872	860	12
ROD_RS02960	10	1	9
ROD_RS02965	154	136	18
ROD_RS02970	2198	2195	3
ROD_RS02975	166525	166406	119
ROD_RS02980	7434	15	7419
ROD_RS28705	638	3	635
ROD_RS02990	36913	124	36789
ROD_RS02995	1733	1002	731
ROD_RS03000	572	511	61
ROD_RS03005	1209	1192	17
ROD_RS03010	3015	254	2761
ROD_RS03015	4289	3610	679
ROD_RS03020	9428	27	9401
ROD_RS03025	17238	29	17209
ROD_RS03030	11418	17	11401
ROD_RS03035	5681	15	5666
ROD_RS03040	1888	3	1885
ROD_RS03045	687	137	550
ROD_RS03050	25	22	3
ROD_RS03055	27	27	0
ROD_RS03060	207	14	193
ROD_RS03065	206	202	4
ROD_RS03070	1418	1413	5
ROD_RS03075	3459	3448	11
ROD_RS03080	933	880	53
ROD_RS03085	581	562	19
ROD_RS03090	10133	20	10113
ROD_RS03095	1846	47	1799
ROD_RS03100	235	233	2
ROD_RS03105	85	84	1
ROD_RS27950	16	7	9
ROD_RS03110	130	77	53
ROD_RS03115	73	72	1
ROD_RS03120	218	213	5
ROD_RS03125	129	2	127
ROD_RS03130	303	294	9
ROD_RS03135	199	78	121
ROD_RS03140	550	505	45
ROD_RS03145	55	44	11
ROD_RS03150	14	6	8
ROD_RS03155	8	3	5
ROD_RS03160	36	34	2
ROD_RS03165	26	15	11
ROD_RS03170	0	0	0
ROD_RS03175	13	5	8
ROD_RS03180	133	1	132
ROD_RS03185	108	5	103
ROD_RS03190	448	363	85
ROD_RS03195	107	21	86
ROD_RS03200	7077	12	7065
ROD_RS03205	136	109	27
ROD_RS03210	282	2	280
ROD_RS03215	945	1	944
ROD_RS03220	63	20	43
ROD_RS03225	0	0	0
ROD_RS03230	0	0	0
ROD_RS03235	0	0	0
ROD_RS27955	60	60	0
ROD_RS03240	8926	8903	23
ROD_RS03245	131	63	68
ROD_RS03250	520	520	0
ROD_RS03255	234	219	15
ROD_RS03260	4360	4341	19
ROD_RS03265	4053	3923	130
ROD_RS03270	361	356	5
ROD_RS03275	983	970	13
ROD_RS03280	555	553	2
ROD_RS03285	434	431	3
ROD_RS03290	328	292	36
ROD_RS03295	138	37	101
ROD_RS03300	810	737	73
ROD_RS03305	1603	1588	15
ROD_RS03310	2525	2521	4
ROD_RS03315	11846	11841	5
ROD_RS03320	236	10	226
ROD_RS03325	310	133	177
ROD_RS03330	240	233	7
ROD_RS03335	134	122	12
ROD_RS03340	210	199	11
ROD_RS03345	1179	1169	10
ROD_RS03350	1554	1463	91
ROD_RS03355	3554	3542	12
ROD_RS03360	961	956	5
ROD_RS03365	2575	2568	7
ROD_RS03370	1816	1793	23
ROD_RS03375	969	15	954
ROD_RS03380	26	31	27
ROD_RS03385	404	404	404
ROD_RS03390	214	215	214
ROD_RS03395	51	51	51
ROD_RS03400	383	383	386
ROD_RS03405	121	121	124
ROD_RS03410	29	29	36
ROD_RS03415	3571	3539	32
ROD_RS03420	667	656	11
ROD_RS03425	1094	1081	13
ROD_RS03430	1629	1551	78
ROD_RS03435	1152	1042	110
ROD_RS03440	2390	34	2356
ROD_RS03445	10	9	1
ROD_RS03450	0	0	0
ROD_RS03455	0	0	0
ROD_RS03460	4128	59	4069
ROD_RS03465	61	43	18
ROD_RS03470	59	52	7
ROD_RS03475	91	23	68
ROD_RS03480	89	81	8
ROD_RS03485	587	563	24
ROD_RS03490	1147	1135	12
ROD_RS03495	2395	2350	45
ROD_RS03500	182	150	32
ROD_RS03505	398	379	19
ROD_RS03510	2230	15	2215
ROD_RS03515	7324	32	7292
ROD_RS03520	72	8	64
ROD_RS03525	93	62	31
ROD_RS03530	253	244	9
ROD_RS27970	15	14	1
ROD_RS03535	249	238	11
ROD_RS03540	793	747	46
ROD_RS03545	9	5	4
ROD_RS03550	96	88	8
ROD_RS03555	32	28	4
ROD_RS03565	31	0	31
ROD_RS03570	130	20	110
ROD_RS03575	295	19	276
ROD_RS03580	22	7	15
ROD_RS03585	415	140	275
ROD_RS03590	725	9	716
ROD_RS03595	631	1	630
ROD_RS03600	807	3	804
ROD_RS03605	573	1	572
ROD_RS03610	625	2	623
ROD_RS03615	933	11	922
ROD_RS03620	122	5	117
ROD_RS03625	198	19	179
ROD_RS03630	315	230	85
ROD_RS03635	12569	12539	30
ROD_RS03645	204	11	193
ROD_RS03650	258	1	257
ROD_RS03655	2517	8	2509
ROD_RS03660	658	16	642
ROD_RS03665	14331	25	14306
ROD_RS03670	6563	13	6550
ROD_RS03675	3136	5	3131
ROD_RS03680	3178	24	3154
ROD_RS03685	16182	24	16158
ROD_RS03690	11572	17	11555
ROD_RS03695	59	0	59
ROD_RS03700	560	6	554
ROD_RS03705	476	7	469
ROD_RS03710	1173	9	1164
ROD_RS03715	875	0	875
ROD_RS03720	1719	9	1710
ROD_RS03725	8615	23	8592
ROD_RS03730	10941	18	10923
ROD_RS03735	5144	4	5140
ROD_RS03740	365	2	363
ROD_RS03745	1803	3	1800
ROD_RS03750	549	1	548
ROD_RS03755	210	3	207
ROD_RS03760	443	20	423
ROD_RS03765	270	74	196
ROD_RS03770	189	169	20
ROD_RS03775	4162	8	4154
ROD_RS03780	6007	57	5950
ROD_RS03785	2012	1	2011
ROD_RS03790	1455	2	1453
ROD_RS03795	642	175	467
ROD_RS03800	41676	41570	106
ROD_RS03805	34	1	33
ROD_RS03810	28	0	28
ROD_RS03815	121	9	112
ROD_RS03820	148	7	141
ROD_RS03825	3545	3409	136
ROD_RS03830	1146	1129	17
ROD_RS03835	1019	1009	10
ROD_RS03840	1440	1430	10
ROD_RS03845	5710	5687	23
ROD_RS03850	534	489	45
ROD_RS03855	34	1	33
ROD_RS03860	18075	35	18040
ROD_RS03865	7843	12	7831
ROD_RS03870	8176	33	8143
ROD_RS03875	1002	403	599
ROD_RS03880	3589	20	3569
ROD_RS03885	385	64	321
ROD_RS03890	25	10	15
ROD_RS03895	14	2	12
ROD_RS03900	252	19	233
ROD_RS03905	2510	2495	15
ROD_RS03910	78	5	73
ROD_RS03915	33	0	33
ROD_RS03920	364	24	340
ROD_RS03925	51	8	43
ROD_RS03930	344	286	58
ROD_RS03935	2262	2254	8
ROD_RS03940	4539	4530	9
ROD_RS03945	2039	11	2028
ROD_RS03950	2243	4	2239
ROD_RS03955	810	5	805
ROD_RS03960	1463	14	1449
ROD_RS03965	2658	25	2633
ROD_RS03970	430	334	96
ROD_RS03975	315	78	237
ROD_RS03980	86	4	82
ROD_RS03985	71	0	71
ROD_RS03990	11	0	11
ROD_RS03995	35	2	33
ROD_RS04000	974	22	952
ROD_RS04005	313	134	179
ROD_RS04010	214	200	14
ROD_RS04015	138	132	6
ROD_RS04020	83	23	60
ROD_RS04025	237	181	56
ROD_RS04030	182	171	11
ROD_RS04035	725	720	5
ROD_RS04040	490	486	4
ROD_RS04045	214	208	6
ROD_RS04050	78	73	5
ROD_RS04055	5	3	2
ROD_RS04060	20	3	17
ROD_RS04065	14	1	13
ROD_RS04070	51	11	40
ROD_RS04075	185	127	58
ROD_RS04080	2383	13	2370
ROD_RS04085	751	18	733
ROD_RS04090	958	2	956
ROD_RS04095	569	390	179
ROD_RS04105	142	26	116
ROD_RS04110	530	2	528
ROD_RS04115	368	104	264
ROD_RS04120	720	716	4
ROD_RS04125	864	846	18
ROD_RS04130	2856	2852	4
ROD_RS04135	45	43	2
ROD_RS04140	1713	1706	7
ROD_RS04145	334	303	31
ROD_RS28875	407	9	398
ROD_RS04150	18655	20	18635
ROD_RS04155	281	232	49
ROD_RS04160	983	978	5
ROD_RS04165	137	2	135
ROD_RS04170	484	17	467
ROD_RS04175	2992	2838	154
ROD_RS04180	1653	1	1652
ROD_RS04185	144	2	142
ROD_RS04190	61	28	33
ROD_RS04195	114	30	84
ROD_RS04200	1146	1133	13
ROD_RS04205	382	68	314
ROD_RS04210	56	0	56
ROD_RS04215	107	20	87
ROD_RS04220	41	14	27
ROD_RS04225	578	500	78
ROD_RS04230	1757	1746	11
ROD_RS04235	833	3	830
ROD_RS04240	1952	11	1941
ROD_RS04245	2200	4	2196
ROD_RS04250	514	2	512
ROD_RS04255	280	73	207
ROD_RS04260	1307	1274	33
ROD_RS04265	2067	13	2054
ROD_RS04270	93	2	91
ROD_RS04275	48	34	14
ROD_RS04280	18	10	8
ROD_RS04285	696	122	574
ROD_RS04290	4520	4425	95
ROD_RS04295	939	55	884
ROD_RS04300	782	712	70
ROD_RS04305	156	155	1
ROD_RS04310	444	23	421
ROD_RS04315	404	368	36
ROD_RS04320	367	365	2
ROD_RS04325	205	154	51
ROD_RS04330	426	386	40
ROD_RS04335	2209	2161	48
ROD_RS04340	88	41	47
ROD_RS04345	358	347	11
ROD_RS04350	1186	26	1160
ROD_RS04355	501	6	495
ROD_RS04360	693	7	686
ROD_RS04365	635	63	572
ROD_RS04370	359	4	355
ROD_RS04375	162	2	160
ROD_RS04380	235	4	231
ROD_RS04385	320	5	315
ROD_RS04390	397	23	374
ROD_RS04395	14	4	10
ROD_RS04400	4	0	4
ROD_RS04405	213	10	203
ROD_RS04410	424	379	45
ROD_RS04415	468	462	6
ROD_RS04420	622	620	2
ROD_RS04425	1005	1003	2
ROD_RS04430	960	937	23
ROD_RS04435	564	534	30
ROD_RS04440	192	0	192
ROD_RS04445	1008	60	948
ROD_RS04450	1070	865	205
