ROD_RS03450	0	0	0
ROD_RS03455	0	0	0
ROD_RS03460	3474	42	3432
ROD_RS03465	65	39	26
ROD_RS03470	46	37	9
ROD_RS03475	90	25	65
ROD_RS03480	75	70	5
ROD_RS03485	521	506	15
ROD_RS03490	984	974	10
ROD_RS03495	2032	1999	33
ROD_RS03500	129	97	32
ROD_RS03505	288	278	10
ROD_RS03510	1875	32	1843
ROD_RS03515	5723	29	5694
ROD_RS03520	55	3	52
ROD_RS03525	68	43	25
ROD_RS03530	190	182	8
ROD_RS27970	7	7	0
ROD_RS03535	232	229	3
ROD_RS03540	727	698	29
ROD_RS03545	9	5	4
ROD_RS03550	78	70	8
ROD_RS03555	19	15	4
ROD_RS03565	18	1	17
ROD_RS03570	109	26	83
ROD_RS03575	197	5	192
ROD_RS03580	26	5	21
ROD_RS03585	364	121	243
ROD_RS03590	553	11	542
ROD_RS03595	529	4	525
ROD_RS03600	735	1	734
ROD_RS03605	547	0	547
ROD_RS03610	546	2	544
ROD_RS03615	784	7	777
ROD_RS03620	139	2	137
ROD_RS03625	186	22	164
ROD_RS03630	273	222	51
ROD_RS03635	10172	10151	21
ROD_RS03645	223	6	217
ROD_RS03650	306	2	304
ROD_RS03655	1764	11	1753
ROD_RS03660	463	11	452
ROD_RS03665	10966	18	10948
ROD_RS03670	5308	10	5298
ROD_RS03675	2558	7	2551
ROD_RS03680	2556	20	2536
ROD_RS03685	12590	27	12563
ROD_RS03690	9071	16	9055
ROD_RS03695	72	1	71
ROD_RS03700	467	6	461
ROD_RS03705	336	10	326
ROD_RS03710	954	9	945
ROD_RS03715	704	0	704
ROD_RS03720	1439	1	1438
ROD_RS03725	7223	25	7198
ROD_RS03730	9976	19	9957
ROD_RS03735	5125	16	5109
ROD_RS03740	234	6	228
ROD_RS03745	1777	1	1776
ROD_RS03750	411	1	410
ROD_RS03755	163	2	161
ROD_RS03760	389	12	377
ROD_RS03765	215	65	150
ROD_RS03770	195	185	10
ROD_RS03775	3911	12	3899
ROD_RS03780	5366	32	5334
ROD_RS03785	1653	2	1651
ROD_RS03790	1203	3	1200
ROD_RS03795	571	143	428
ROD_RS03800	29521	29440	81
ROD_RS03805	39	1	38
ROD_RS03810	23	1	22
ROD_RS03815	118	7	111
ROD_RS03820	155	22	133
ROD_RS03825	3173	3050	123
ROD_RS03830	846	840	6
ROD_RS03835	722	719	3
ROD_RS03840	1032	1029	3
ROD_RS03845	4880	4849	31
ROD_RS03850	496	463	33
ROD_RS03855	49	1	48
ROD_RS03860	14014	37	13977
ROD_RS03865	5768	14	5754
ROD_RS03870	6344	37	6307
ROD_RS03875	844	349	495
ROD_RS03880	3022	4	3018
ROD_RS03885	294	45	249
ROD_RS03890	13	2	11
ROD_RS03895	20	10	10
ROD_RS03900	235	25	210
ROD_RS03905	2297	2276	21
ROD_RS03910	64	3	61
ROD_RS03915	31	3	28
ROD_RS03920	338	13	325
ROD_RS03925	47	2	45
ROD_RS03930	322	284	38
ROD_RS03935	2126	2118	8
ROD_RS03940	4413	4406	7
ROD_RS03945	2278	13	2265
ROD_RS03950	2393	6	2387
ROD_RS03955	843	5	838
ROD_RS03960	1438	11	1427
ROD_RS03965	2347	25	2322
ROD_RS03970	407	338	69
ROD_RS03975	240	39	201
ROD_RS03980	51	4	47
ROD_RS03985	54	0	54
ROD_RS03990	9	0	9
ROD_RS03995	22	0	22
ROD_RS04000	908	13	895
ROD_RS04005	251	133	118
ROD_RS04010	155	150	5
ROD_RS04015	106	102	4
ROD_RS04020	60	15	45
ROD_RS04025	275	229	46
ROD_RS04030	238	232	6
ROD_RS04035	848	840	8
ROD_RS04040	587	586	1
ROD_RS04045	220	207	13
ROD_RS04050	55	55	0
ROD_RS04055	11	2	9
ROD_RS04060	32	0	32
ROD_RS04065	17	1	16
ROD_RS04070	34	1	33
ROD_RS04075	163	115	48
ROD_RS04080	2231	11	2220
ROD_RS04085	634	19	615
ROD_RS04090	804	0	804
ROD_RS04095	468	304	164
ROD_RS04105	139	28	111
ROD_RS04110	597	1	596
ROD_RS04115	359	127	232
ROD_RS04120	368	367	1
ROD_RS04125	505	490	15
ROD_RS04130	1927	1923	4
ROD_RS04135	31	31	0
ROD_RS04140	1479	1475	4
ROD_RS04145	311	282	29
ROD_RS28875	340	6	334
ROD_RS04150	16054	21	16033
ROD_RS04155	286	237	49
ROD_RS04160	832	830	2
ROD_RS04165	132	2	130
ROD_RS04170	384	28	356
ROD_RS04175	2120	2034	86
ROD_RS04180	1522	2	1520
ROD_RS04185	142	3	139
ROD_RS04190	61	40	21
ROD_RS04195	114	28	86
ROD_RS04200	988	981	7
ROD_RS04205	325	53	272
ROD_RS04210	59	1	58
ROD_RS04215	90	22	68
ROD_RS04220	47	10	37
ROD_RS04225	462	404	58
ROD_RS04230	1297	1289	8
ROD_RS04235	814	4	810
ROD_RS04240	1935	2	1933
ROD_RS04245	2147	9	2138
ROD_RS04250	426	2	424
ROD_RS04255	260	70	190
ROD_RS04260	1181	1146	35
ROD_RS04265	2114	14	2100
ROD_RS04270	74	1	73
ROD_RS04275	33	17	16
ROD_RS04280	13	6	7
ROD_RS04285	536	84	452
ROD_RS04290	3614	3525	89
ROD_RS04295	890	41	849
ROD_RS04300	646	596	50
ROD_RS04305	155	153	2
ROD_RS04310	348	26	322
ROD_RS04315	316	290	26
ROD_RS04320	373	365	8
ROD_RS04325	189	138	51
ROD_RS04330	289	269	20
ROD_RS04335	1996	1955	41
ROD_RS04340	54	27	27
ROD_RS04345	235	227	8
ROD_RS04350	864	32	832
ROD_RS04355	399	5	394
ROD_RS04360	645	5	640
ROD_RS04365	515	52	463
ROD_RS04370	242	1	241
ROD_RS04375	115	6	109
ROD_RS04380	165	2	163
ROD_RS04385	306	10	296
ROD_RS04390	358	15	343
ROD_RS04395	13	7	6
ROD_RS04400	4	0	4
ROD_RS04405	216	5	211
ROD_RS04410	345	309	36
ROD_RS04415	327	326	1
ROD_RS04420	494	491	3
ROD_RS04425	788	786	2
ROD_RS04430	747	739	8
ROD_RS04435	495	467	28
ROD_RS04440	178	1	177
ROD_RS04445	807	55	752
ROD_RS04450	1036	861	175
ROD_RS04455	1480	1471	9
ROD_RS04460	1861	1852	9
ROD_RS04465	450	437	13
