ROD_RS00825	1901	1888	13
ROD_RS00830	1226	27	1199
ROD_RS00835	8148	12	8136
ROD_RS00840	202	29	173
ROD_RS00850	570	542	28
ROD_RS00855	6401	6372	29
ROD_RS00860	4011	3908	103
ROD_RS00865	4132	4101	31
ROD_RS00870	25796	30	25766
ROD_RS00875	16873	44	16829
ROD_RS00880	7358	8	7350
ROD_RS00885	7505	13	7492
ROD_RS00890	2625	6	2619
ROD_RS00895	868	5	863
ROD_RS00900	722	2	720
ROD_RS00905	4036	3	4033
ROD_RS00910	24356	80	24276
ROD_RS00915	9963	23	9940
ROD_RS00920	15584	12	15572
ROD_RS00925	2126	8	2118
ROD_RS00930	5147	0	5147
ROD_RS00935	1924	10	1914
ROD_RS00940	975	5	970
ROD_RS00945	5820	29	5791
ROD_RS00950	3555	6	3549
ROD_RS00955	71	0	71
ROD_RS00960	0	0	0
ROD_RS00965	0	0	0
ROD_RS00970	2	0	2
ROD_RS00975	151	33	118
ROD_RS00980	1349	31	1318
ROD_RS00985	403	2	401
ROD_RS00990	1268	67	1201
ROD_RS00995	698	683	15
ROD_RS01000	43	43	0
ROD_RS01005	411	3	408
ROD_RS01010	323	0	323
ROD_RS01015	797	1	796
ROD_RS25530	122	11	111
ROD_RS01025	237	10	227
ROD_RS01030	60	54	6
ROD_RS01035	10565	10511	54
ROD_RS01040	970	968	2
ROD_RS01045	797	793	4
ROD_RS01050	2721	2714	7
ROD_RS01055	564	554	10
ROD_RS01060	1141	1131	10
ROD_RS01065	1153	11	1142
ROD_RS01070	9	0	9
ROD_RS01075	2	0	2
ROD_RS01080	8	0	8
ROD_RS01085	22	0	22
ROD_RS01090	0	0	0
ROD_RS01100	298	230	68
ROD_RS01105	764	50	714
ROD_RS01110	881	872	9
ROD_RS01115	3105	17	3088
ROD_RS01120	404	2	402
ROD_RS01125	3901	3830	71
ROD_RS01130	642	609	33
ROD_RS01135	446	87	359
ROD_RS01140	183	180	3
ROD_RS01145	918	7	911
ROD_RS01150	45	33	12
ROD_RS01160	400	394	6
ROD_RS01165	165	144	21
ROD_RS01170	1327	7	1320
ROD_RS01175	1922	70	1852
ROD_RS01180	1823	1642	181
ROD_RS01185	54	33	21
ROD_RS01190	17	31	20
ROD_RS01195	95	27	68
ROD_RS01200	7	3	4
ROD_RS01205	29	8	21
ROD_RS01210	1	0	1
ROD_RS01215	12	10	2
ROD_RS01220	7	6	1
ROD_RS01225	16	3	13
ROD_RS01230	26	18	8
ROD_RS01235	5	3	2
ROD_RS01240	51	3	48
ROD_RS01245	25	16	9
ROD_RS01250	82	80	2
ROD_RS01255	223	208	15
ROD_RS01260	86	84	2
ROD_RS01265	246	245	1
ROD_RS01270	54	49	5
ROD_RS01275	108	103	5
ROD_RS01280	13	11	2
ROD_RS01285	53	52	1
ROD_RS01290	315	315	0
ROD_RS01295	249	245	4
ROD_RS01300	225	222	3
ROD_RS28700	18	17	1
ROD_RS01305	165	163	2
ROD_RS01310	77	75	2
ROD_RS01315	924	919	5
ROD_RS01320	19	19	0
ROD_RS01325	204	203	1
ROD_RS01330	107	105	2
ROD_RS01335	168	168	0
ROD_RS01340	773	770	3
ROD_RS01345	269	268	1
ROD_RS01350	537	528	9
ROD_RS01355	53	51	2
ROD_RS01360	152	149	3
ROD_RS01365	301	296	5
ROD_RS01370	299	293	6
ROD_RS01375	196	193	3
ROD_RS01380	235	235	0
ROD_RS01385	111	111	0
ROD_RS28575	10	10	0
ROD_RS01395	677	676	1
ROD_RS01400	130	130	0
ROD_RS01405	209	207	2
ROD_RS01410	24	15	9
ROD_RS01415	3	0	3
ROD_RS01420	326	231	95
ROD_RS01425	35	31	4
ROD_RS01430	45	36	9
ROD_RS25775	85	79	6
ROD_RS01440	131	124	7
ROD_RS01445	16	16	0
ROD_RS01450	16	16	0
ROD_RS01455	14	13	1
ROD_RS01465	19	17	2
ROD_RS01470	7	5	2
ROD_RS01475	14	14	0
ROD_RS25780	34	34	0
ROD_RS01480	34	34	0
ROD_RS01485	159	159	0
ROD_RS01490	24	24	0
ROD_RS01495	4	4	0
ROD_RS01500	22	17	5
ROD_RS27915	50	53	120
ROD_RS01505	107	104	3
ROD_RS01510	348	343	5
ROD_RS01515	9	9	0
ROD_RS01520	443	9	434
ROD_RS01525	41	4	37
ROD_RS01530	15	0	15
ROD_RS01535	11	6	5
ROD_RS01540	48	28	20
ROD_RS01545	97	19	78
ROD_RS01550	53	28	25
ROD_RS01555	22	16	6
ROD_RS01560	4	4	0
ROD_RS01565	29	27	2
ROD_RS01570	1	0	1
ROD_RS01575	2	0	2
ROD_RS01580	27	1	26
ROD_RS01585	122	95	27
ROD_RS01590	14	4	10
ROD_RS01595	50	32	18
ROD_RS01600	10	0	10
ROD_RS01605	30	5	25
ROD_RS01610	12	2	10
ROD_RS01615	133	43	90
ROD_RS01620	63	9	54
ROD_RS01625	57	20	37
ROD_RS01630	30	25	5
ROD_RS01635	50	47	3
ROD_RS01640	95	8	87
ROD_RS01645	58	36	22
ROD_RS01650	7	0	7
ROD_RS01655	2	1	1
ROD_RS01660	109	100	9
ROD_RS01665	1	0	1
ROD_RS01670	13	2	11
ROD_RS01675	43	0	43
ROD_RS01680	69	18	51
ROD_RS01685	17	6	11
ROD_RS01690	455	158	297
ROD_RS01695	12690	12553	137
ROD_RS01700	1423	3	1420
ROD_RS01705	1812	52	1760
ROD_RS01710	386	4	382
ROD_RS01715	127	37	90
ROD_RS01720	1779	7	1772
ROD_RS01725	3790	39	3751
ROD_RS01730	37	17	20
ROD_RS25785	3765	3691	74
ROD_RS01735	22191	22119	72
ROD_RS01740	148	1	147
ROD_RS27920	1080	0	1080
ROD_RS01745	282	11	271
